0,1000, generated, node, -
140, 1001,Appended, Transaction, 2329
140, 1001, broadcasting, data, 2329
141, 1001, Created, block, 99910
No of blocks in node 1001 is 10
141, 1001, broadcasting, data, 99910
142,1002,received,transaction,2329 
142, 1002, broadcasting, data, 2329
143, 1002, broadcasting, data, 99910
143,1002, received, block, 99910
143,1002, interrupted, block, 99910 
No of blocks in node 1002 is 10
144,1000,received,transaction,2329 
144, 1000, broadcasting, data, 2329
145, 1000, broadcasting, data, 99910
145,1000, received, block, 99910
145,1000, interrupted, block, 99910 
No of blocks in node 1000 is 10
145, 1002,Appended, Transaction, 2330
145, 1002, broadcasting, data, 2330
147,1000,received,transaction,2330 
147, 1000, broadcasting, data, 2330
147,1001,received,transaction,2330 
147, 1001, broadcasting, data, 2330
Simulation ended
