37, 2018-11-14T17:43:57.000Z ,180818,1770,6,197,501867,19022185,0
38, 2018-11-14T17:44:14.000Z ,4670993,32426,155,187,501867,19524052,0
39, 2018-11-14T17:44:21.000Z ,4674449,32612,155,68,502112,20026164,0
40, 2018-11-14T17:44:24.000Z ,966240,7163,32,550,502357,20528521,0
41, 2018-11-14T17:44:56.000Z ,4680913,32625,155,728,501867,21030388,0
42, 2018-11-14T17:45:14.000Z ,4680529,32621,155,1207,501622,21532010,0
43, 2018-11-14T17:45:50.000Z ,4680337,32623,155,1397,500890,22032900,0
44, 2018-11-14T17:46:19.000Z ,4680209,32623,155,1406,500402,22533302,0
45, 2018-11-14T17:46:21.000Z ,4680401,32625,155,1333,500646,23033948,0
46, 2018-11-14T17:46:37.000Z ,4680529,32625,155,1355,500646,23534594,0
47, 2018-11-14T17:46:40.000Z ,4680721,32625,155,2023,500890,24035484,0
48, 2018-11-14T17:47:38.000Z ,4681169,32620,155,2035,499670,24535154,0
49, 2018-11-14T17:47:42.000Z ,4711124,32830,156,2093,499913,25035067,0
50, 2018-11-14T17:48:06.000Z ,4711124,32827,156,2112,499669,25534736,0
51, 2018-11-14T17:48:10.000Z ,4710740,32831,156,1856,499912,26034648,0
52, 2018-11-14T17:48:18.000Z ,4711252,32830,156,1879,500156,26534804,0
53, 2018-11-14T17:48:22.000Z ,4710932,32830,156,1764,500400,27035204,0
54, 2018-11-14T17:48:36.000Z ,4711508,32830,156,1774,500400,27535604,0
55, 2018-11-14T17:48:37.000Z ,4711892,32832,156,1823,500644,28036248,0
56, 2018-11-14T17:48:53.000Z ,4710868,32832,156,1833,500644,28536892,0
57, 2018-11-14T17:49:06.000Z ,4710932,32831,156,2142,500644,29037536,0
58, 2018-11-14T17:49:34.000Z ,4710676,32829,156,2046,500156,29537692,0
59, 2018-11-14T17:49:40.000Z ,4710740,32831,156,2292,500400,30038092,0
60, 2018-11-14T17:50:06.000Z ,4710228,32828,156,2941,500156,30538248,0
61, 2018-11-14T17:50:52.000Z ,4710420,32831,156,3081,499180,31037428,0
62, 2018-11-14T17:51:13.000Z ,4741271,33038,157,3182,498937,31536365,0
63, 2018-11-14T17:51:31.000Z ,4740759,33038,157,3460,498694,32035059,0
64, 2018-11-14T17:52:06.000Z ,4742039,33038,157,3485,498208,32533267,0
65, 2018-11-14T17:52:10.000Z ,4740887,33035,157,3664,498451,33031718,0
66, 2018-11-14T17:52:35.000Z ,4740951,33038,157,3584,498208,33529926,0
67, 2018-11-14T17:52:45.000Z ,4740887,33037,157,3552,498208,34028134,0
68, 2018-11-14T17:52:57.000Z ,4741015,33038,157,3503,498208,34526342,0
69, 2018-11-14T17:53:08.000Z ,4741399,33038,157,3539,498208,35024550,0
70, 2018-11-14T17:53:30.000Z ,4741079,33038,157,3553,497965,35522515,0
71, 2018-11-14T17:53:32.000Z ,4740119,33039,157,3714,498208,36020723,0
72, 2018-11-14T17:54:00.000Z ,4740695,33037,157,3557,497722,36518445,0
73, 2018-11-14T17:54:10.000Z ,4741079,33035,157,3400,497722,37016167,0
74, 2018-11-14T17:54:23.000Z ,4741079,33038,157,3243,497722,37513889,0
75, 2018-11-14T17:54:29.000Z ,4770970,33245,158,3085,497965,38011854,0
76, 2018-11-14T17:54:47.000Z ,4771354,33244,158,2927,497722,38509576,0
77, 2018-11-14T17:55:08.000Z ,4770970,33246,158,2769,497479,39007055,0
78, 2018-11-14T17:55:23.000Z ,4771098,33246,158,2611,497479,39504534,0
79, 2018-11-14T17:56:00.000Z ,4771098,33241,158,2453,496753,40001287,0
80, 2018-11-14T17:56:23.000Z ,4771546,33242,158,2295,496511,40497798,0
81, 2018-11-14T17:57:07.000Z ,4771162,33244,158,2137,495785,40993583,0
82, 2018-11-14T17:57:22.000Z ,4771738,33246,158,1979,495785,41489368,0
83, 2018-11-14T17:57:43.000Z ,4771354,33244,158,1821,495543,41984911,0
84, 2018-11-14T17:57:54.000Z ,4771162,33244,158,1663,495543,42480454,0
85, 2018-11-14T17:58:00.000Z ,4770778,33246,158,1505,495784,42976238,0
86, 2018-11-14T17:58:05.000Z ,4771290,33244,158,1347,496026,43472264,0
87, 2018-11-14T17:58:11.000Z ,4770970,33246,158,1189,496268,43968532,0
88, 2018-11-14T17:58:17.000Z ,4771290,33243,158,1031,496510,44465042,0
89, 2018-11-14T17:58:44.000Z ,4802013,33452,159,872,496026,44961068,0
90, 2018-11-14T17:58:48.000Z ,4801629,33451,159,713,496268,45457336,0
91, 2018-11-14T18:00:09.000Z ,4801885,33453,159,554,494332,45951668,0
92, 2018-11-14T18:00:24.000Z ,4801693,33450,159,395,494332,46446000,0
93, 2018-11-14T18:00:30.000Z ,4800669,33450,159,236,494573,46940573,0
94, 2018-11-14T18:00:33.000Z ,4801437,33453,159,77,494814,47435387,0
95, 2018-11-14T18:00:36.000Z ,2325799,16479,77,0,495055,47930442,0
96, 2018-11-14T18:00:49.000Z ,0,535,0,0,495055,48425497,0
97, 2018-11-14T18:00:57.000Z ,0,535,0,0,495296,48920793,0
98, 2018-11-14T18:00:58.000Z ,0,535,0,0,495537,49416330,0
99, 2018-11-14T18:00:59.000Z ,0,535,0,0,495778,49912108,0
