142, 2018-11-14T17:31:39.000Z ,573689,4474,19,46,527437,73426016,0
143, 2018-11-14T17:31:42.000Z ,1358983,9856,45,18,527694,73953710,0
144, 2018-11-14T17:31:43.000Z ,513395,4060,17,122,527951,74481661,0
145, 2018-11-14T17:31:52.000Z ,3623272,25379,120,13,527951,75009612,0
146, 2018-11-14T17:31:53.000Z ,271771,2404,9,25,528208,75537820,0
147, 2018-11-14T17:31:54.000Z ,724616,5509,24,5,528465,76066285,0
148, 2018-11-14T17:31:55.000Z ,120716,1369,4,2,528723,76595008,0
149, 2018-11-14T17:31:56.000Z ,936029,6957,31,100,528981,77123989,0
150, 2018-11-14T17:32:03.000Z ,3019500,21239,100,25,529239,77653228,0
151, 2018-11-14T17:32:05.000Z ,664450,5095,22,9,529497,78182725,0
152, 2018-11-14T17:32:06.000Z ,241624,2197,8,70,529755,78712480,0
153, 2018-11-14T17:32:10.000Z ,2083983,14824,69,22,530013,79242493,0
154, 2018-11-14T17:32:11.000Z ,604028,4681,20,16,530271,79772764,0
155, 2018-11-14T17:32:12.000Z ,452973,3646,15,178,530529,80303293,0
156, 2018-11-14T17:32:24.000Z ,4680593,32625,155,23,530529,80833822,0
157, 2018-11-14T17:32:28.000Z ,694597,5302,23,0,530788,81364610,0
158, 2018-11-14T17:32:44.000Z ,0,536,0,0,530788,81895398,0
159, 2018-11-14T17:32:46.000Z ,0,536,0,0,531047,82426445,0
160, 2018-11-14T17:32:52.000Z ,0,536,0,0,531306,82957751,0
161, 2018-11-14T17:32:53.000Z ,0,536,0,0,531565,83489316,0
162, 2018-11-14T17:32:54.000Z ,0,536,0,0,531824,84021140,0
163, 2018-11-14T17:33:05.000Z ,0,536,0,0,531824,84552964,0
164, 2018-11-14T17:33:08.000Z ,0,536,0,0,532083,85085047,0
165, 2018-11-14T17:33:09.000Z ,0,536,0,0,532342,85617389,0
166, 2018-11-14T17:33:10.000Z ,0,536,0,0,532601,86149990,0
167, 2018-11-14T17:33:17.000Z ,0,536,0,0,532861,86682851,0
168, 2018-11-14T17:33:25.000Z ,0,536,0,0,533121,87215972,0
